Công ty,Năm,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155
9,2017,1.05,3.889,0,198290.566,32346.233,43249.519,45989.087,27452.713,10757.675,118.922,7659.777,27913.697,25206.9,0,0,121.718,257.293,1127.811,42.649,3503.079,20154.35,3269.735,3158.672,111.063,1019.889,420.811,599.078,15700.331,1331.461,2263.714,0,198290.566,190368.695,3298.174,669.686,1088.771,2865.24,198290.566,83106.717,53433.957,61749.892,198290.566,38130.91,115898.716,499.434,2593.879,38821.106,2346.521,21207.964,12142.444,12234.75,7996.543,0,2799.851,1438.356,33.598,-125.904,9065.52,10682.862,149.719,0,1799.797,614.536,8118.81,-1617.342,-1602.984,194889.77,17752.881,176152.566,0,894.492,89.831,194889.77,0,0,0,125990.775,68898.995,18220.214,14658.175,393.956,1139.572,0,1139.572,0,2028.511,13423.554,11493.165,473.635,1124.006,332.748,1456.865,191.422,16.011,0,1242.838,0,0,75.899,-44.47,-10.179,0,0,0,0,-14.656,54.247,479.847,79.396,0.176,295.846,-434.067,-145.906,-0.088,-220.957,16.456,5.056,0,11.4,-12.372,23.163,1.111,-23.225,0,-0.114,-13.307,137.492,16.912,203.443,0,0,0,139.623,0,-16.229,0,0,-7.387,-198.87,2896.897,28.134,1566.067,1356.709,84.156,0,0,125.202,408.687,116.641,292.046,468.58,143.148,282.281,0,0
9,2018,0.655,3.889,0,216988.881,36247.298,38463.768,49982.784,29957.113,15373.337,158.586,4493.748,28795.08,38838.499,0,0,72.367,282.306,951.543,28.546,5029.372,32474.365,3376.157,2416.317,959.84,822.48,723.744,98.736,16756.345,1189.297,2517.173,0,216988.881,207091.422,4698.654,339.729,920.954,3938.122,216988.881,88719.288,58634.979,69634.614,216988.881,31717.951,125427.387,462.659,3762.913,53724.35,1893.621,48026.925,25001.933,25159.407,8993.787,0,2182.711,13982.909,33.599,-191.073,23024.992,24761.139,8039.21,0,8694.237,526.536,7501.156,-1736.147,0,225244.141,18966.115,205177.899,0,1076.923,23.204,225224.141,0,0,0,147319.885,77904.256,22641.366,19560.989,418.617,2447.351,0,2447.351,0,214.409,17085.464,14753.429,355.968,1150.31,825.757,713.942,265.512,21.489,0,165.319,0,0,479.716,-48.763,-14.912,-22.458,0,0,0,-131.961,61.747,310.901,418.858,1.659,0,-365.443,-302.712,-1.516,0,277.881,309.188,-31.307,0,277.881,309.188,0,-31.307,0,0,0,130.061999999,61.339,84.387999999,0,0,0,105.408,0,-12.802,0,0,-6.618,-101.653,3222.791,44.573,1836.453,0,0,0,0,1836.453,424.756,113.073,311.683,737.973,184.838,-5.802,0,0
9,2019,0.502,3.889,0,265161.676,44733.777,43243.886,60991.437,39292.368,18262.849,211.064,3225.156,36771.735,50662.028,0,0,74.934,121.841,414.001,19.346,4438.261,45593.645,2887.494,2379.839,507.655,329.769,226.017,103.752,22302.69,1696.564,1542.296,0,265161.676,255330.034,4775.894,1069.368,463.56,3522.82,265161.676,105434.514,80133.227,79593.935,265161.676,26885.702,169075.971,431.67,4254.364,63801.902,712.067,21604.317,6345.807,6496.79,1719.179,0,4276.985,500.626,61.454,-212.437,15258.51,15780.793,7700.901,0,3049.371,526.536,4503.985,-522.283,-499.209,259236.746,18908.003,239237.497,0,1090.874,0.372,259236.746,0,0,0,174810.603,84426.143,27682.696,24378.254,547.703,2567.879,0,2567.879,0,188.86,19852.265,17023.385,962.475,1845.538,20.867,694.106,222.264,17.049,0,177.832,0,0,466.736,-50.355,-28.266,-27.239,0,0,0,-83.915,156.272,697.165,731.084,0.09,0,-583.461,-688.584,-0.022,0,0,0,0,0,464.149,600.605,0,-129.773,0,-6.683,0,241.736,161.967,2.555,0,0,106.673,106.906,0,-0.441,0,-104.807,-6.645,-24.472,3951.732,70.335,2305.011,2305.011,0,0,0,0,504.694,120.871,383.823,844.516,228.102,-0.926,0,0
9,2020,0.96,0,3.889,305637.31,68944.538,51075.031,62111.725,42392.388,16883.004,197.529,2638.804,42258.279,49917.397,0,0,67.171,92.479,398.846,35.173,7780.208,41543.52,4395.986,4257.505,138.481,347.708,275.261,72.447,23671.149,1775.533,1139.964,0,305637.31,293343.282,6695.243,704.066,1092.911,3801.808,305637.31,123223.955,89780.591,92632.764,305637.31,15028.892,220120.18,364.178,5060.631,64669.348,394.081,28639.598,16268.041,16324.553,4221.179,0,1597.469,10505.905,61.454,-117.966,12371.557,13132.592,8359.146,0,0,526.536,4246.91,-761.035,-757.086,303581.729,28131.517,274056.161,0,1391.469,2.582,303581.729,0,0,0,205222.886,98358.843,31287.12,29293.395,185.627,1551.817,0,1551.817,0,256.281,21353.921,18215.021,64.3795,0,3074.5205,522.749,262.149,18.104,0,468.947,0,0,0,-55.233,-27.072,0,0,0,0,-144.146,124.713,483.015,599.932,0.385,0,-470.692,-487.685,-0.242,0,0,0,0,0,1293.111,0,1466.235,0,-159.83,0,-13.294,348.57,91.046,0.761,0,0,69.514,291.366,0,-0.228,0,-49.175,-17.45,-37.264,4299.189,66.299,2705.535,2705.535,0,0,0,0,446.779,66.779,380,802.895,277.681,0,0,0
9,2021,3.245,0,3.881,362416.124,94125.479,50448.631,67555.432,47137.639,18457.306,269.072,1691.415,48641.243,59073.699,0,0,61.722,81.359,707.816,35.507,9715.237,48472.058,13215.925,12870.968,344.957,534.32,289.513,244.807,24469.395,1778.33,2573.67,0,362416.124,353861.142,2442.423,1479.683,1601.012,3031.864,362416.124,155664.853,86074.98,120676.291,362416.124,16622.699,263305.31,341.542,5361.024,76441.469,344.08,25104.577,9939.697,9952.161,3004.621,0,1376.537,5571.003,29.453,-41.917,15164.88,15168.829,13241.284,0,1401.009,526.536,0,-3.949,0,327196.828,29861.972,295959.907,0,1324.693,50.256,327196.828,0,0,0,207708.488,119488.34,35606.329,32673.357,557.707,2134.154,0,2134.154,0,241.111,20035.98,17243.825,472.236,2288.977,30.942,585.623,374.714,17.819,0,516.208,0,0,0,-70.979,-37.121,0,-215.018,0,0,0,143.539,978.158,461.422,0,0,-885.699,-410.342,0,0,0,0,0,0,988.41,0,1513.556,0,-569.195,0,44.049,861.347,623.028,0,0,0,47.4,463.421,0,0,0,-29.644,-31.886,-210.972,4405.941,42.214,3048.55,3048.55,0,0,0,0,458.863,77.124,381.739,567.205,289.121,-0.012,0,0
9,2022,1.547,,3.881,385633.215,111258.709,35700.343,58850.947,43153.183,13950.907,268.887,1477.97,62132.037,70027.687,0,0,77.429,51.793,311.085,28.65,13452.084,56106.646,13105.113,12944.231,160.882,492.351,226.799,265.552,31492.937,1745.617,827.474,0,385633.215,368044.572,6735.687,1611.827,1898.472,7342.657,385633.215,180372.262,82300.107,122960.846,385633.215,12722.85,279168.092,126.605,5918.666,87645.147,51.855,32954.676,12894.963,12959.163,0,0,300,12659.163,29.453,-93.653,20059.713,20063.662,18687.126,0,850,526.536,,-3.949,,361675.593,25701.591,334037.088,0,1907.912,29.002,361675.593,0,0,0,230867.844,130807.749,40773.67,38378.057,360.567,1791.079,0,1791.079,0,243.967,23223.586,19641.683,1001.804,2475.954,104.145,890.554,482.358,14.061,0,0,0,0,745.45,-83.423,-45.739,0,-222.153,0,0,0,116.25,1200.786,1091.986,0,0,-1167.192,-1009.33,0,0,0,0,0,0,92.641,435.846,0,-291.469,0,-51.736,0,687.227,626.93,0,0,0,1.826,179.011,0,0,0,-1.821,0,-118.719,4391.593,49.837,2790.873,2790.873,0,0,0,0,498.674,79.87,418.804,654.084,319.172,78.953,0,0
9,2023,7792.742,7849.272,3.88,438464.147,123776.536,24197.149,67139.785,43942.645,21424.673,402.832,1369.635,69713.722,63591.065,0,0,60.083,144.495,6536.248,206.654,7694.169,48949.416,13240.501,13133.856,106.645,440.787,190.989,249.798,73269.016,2890.657,204.929,0,438464.147,416692.179,8532.749,761.107,2493.596,9984.516,438464.147,184512.736,97604.74,156346.671,438464.147,11731.158,340204.785,63.057,6054.47,80410.677,0,32063.66,14307.688,14344.306,5465.909,0,0,8878.397,29.453,-66.071,17755.972,17833.636,16807.1,0,500,526.536,,-77.664,,447503.426,43074.214,402524.549,0,1902.991,1.672,447503.426,0,0,0,313020.762,134482.664,57589.391,52238.878,1445.481,3600.744,0,3600.744,0,304.288,38304.038,33550.17,1119.236,3137.595,497.037,544.927,349.677,0,0,127.073,0,0,435.904,-129.062,-45.464,-75.948,0,0,0,-117.253,282.207,2442.366,596.9,0,0,-2279.584,-477.475,0,0,11.122,69.198,-58.076,0,27.981,183.664,0,-109.55,0,-46.133,0,433.636,190.201,0,0,0,0,310.82,0,0,0,-6.848,-16.837,-43.7,5051.539,67.742,2945.499,0,0,0,0,2945.499,579.886,105.365,474.521,1035.554,428.201,-5.343,0,0
9,2024,4910.456,4945.728,,519949.991,145776.794,9928.66,62084.675,39881.978,20414.796,631.533,1156.368,69993.528,72487.266,0,0,164.703,484.66,12774.434,390.456,9685.216,48987.797,20453.449,20305.29,148.159,3323.054,145.44,3177.614,122977.52,12181.267,743.778,0,519949.991,499504.873,5380.404,1969.398,2052.495,11042.821,519949.991,204689.879,124733.647,190526.465,519949.991,5603.645,428653.344,36.382,1821.979,83834.641,0,32335.975,14891.588,14928.258,5461.583,0,905.159,8561.516,28.657,-65.327,17444.387,17812.962,16430.881,0,855.545,526.536,,-368.575,,499896.571,37158.355,460850.837,0,1886.067,1.312,499896.571,0,0,0,350283.508,149613.063,50487.346,45652.671,1949.939,2576.106,0,2576.106,0,308.63,29255.227,25891.636,906.75,2421.893,34.948,1283.42,1142.935,0,0,90.099,0,0,336.498,-77.98,-56.358,-68.888,0,0,0,-82.886,86.288,1529.492,215.562,0,0,-1412.155,-246.611,0,0,3.329,9.739,-27.669,21.259,-218.061,121.101,0,-48.995,0,-290.167,0,1155.668,478.098,0,0,0,0,863.703,0,0,0,-2.505,-135.926,-47.702,5760.231,88.996,3177.593,0,0,0,0,3177.593,623.876,111.262,512.614,1368.12,499.43,2.216,0,0
10,2015,95.334,124.841,0,185916.813,31178.368,14599.686,22722.735,19636.867,1673.033,0,1412.835,21391.218,63445.907,691.239,15041.583,1669.731,123.442,0,0,7253.503,38666.409,3947.706,3947.706,0,4998.251,4884.362,113.889,0,3135.131,1846.504,18651.307,185916.813,174096.718,1041.682,1776.909,1140.028,7861.476,185916.813,68710.45,85658.574,31547.789,185916.813,2407.632,86875.851,928.223,5392.741,89680.646,631.72,39678.056,24915.848,24696.372,24520.195,0,176.177,0,412.831,-193.355,14762.208,16148.253,1005.774,0,0,1000,14142.479,-1386.045,-1378.545,260994.745,33215.714,227023.511,0,477.686,277.834,260994.745,7029.644,0,1966.106,228856.259,23142.736,15892.85,13296.22,186.047,1957.797,258.817,1698.98,149.544,303.242,9317.743,8987.437,169.441,0.007,160.858,1171.263,572.312,265.743,0,0,0,0,902.741,-205.098,-30.854,-120.06,0,0,-66.989,-146.532,158.842,292.859,1171.681,33.293,0,-98.422,-1139.822,-26.377,-74.37,11.455,0,-8.125,19.58,-99.478,9.647,0,-8.155,0,-100.97,0,458.852,424.576,0,0,0,0,54.458,0,-3.464,0,0,0,-16.718,5154.547,78.998,2858.094,2593.031,214.313,29.871,0,20.879,1080.196,333.024,747.172,0,233.594,156.427,0,747.238
10,2016,89.891,0,105.624,198859.665,23623.783,19068.345,25276.612,21815.395,1838.419,0,1622.798,23411.576,88147.191,682.497,23942.394,1973.137,398.816,0,0,11386.551,49763.796,4500.811,4500.811,0,4629.628,4538.212,91.416,0,2072.769,3625.959,4502.991,198859.665,182519.558,2594.763,2613.243,2621.783,8510.318,198859.665,78542.526,74032.192,46284.947,198859.665,2509.402,85330.771,1343.692,5067.556,104075.084,533.16,65033.141,27398.022,27221.58,27045.792,0,175.788,0,367.581,-191.139,37635.119,39292.3,991.387,0,0,1000,37300.913,-1657.181,-1649.681,291653.101,38584.839,252335.223,0,434.25,298.789,291653.101,8605.559,0,4284.6,254436.833,24326.109,17868.402,15300.182,161.296,1853.31,26.617,1826.693,150.192,403.422,13847.705,13459.009,179.981,0.002,208.713,1430.044,658.984,309.038,0,0,0,0,1144.811,-294.37,-30.635,-155.151,0,0,-64.504,-138.129,265.028,357.785,91.512,226.737,0,-42.57,-152.298,-17.858,-198.28,28.303,0,14.528,13.775,45.835,59.848,0,-16.229,0,2.216,0,736.964,602.999,35.362,0,0,0,109.255,0,-0.128,0,0,0,-10.524,5678.323,113.317,3110.71,2747.354,270.162,69.375,0,23.819,1210.993,392.459,818.534,0,344.541,56.935,0,841.827
10,2017,63.25,0,63.25,222946.63,23638.515,24409.019,29142.455,24881.601,2735.921,42.716,1482.217,16872.685,114997.187,0,0,1645.673,388.512,20981.229,830.481,35349.889,55801.403,4084.809,3974.147,110.662,5281.591,5186.458,95.133,0,2479.518,2040.851,0,222946.63,211642.701,899.241,1474.519,627.133,8303.036,222946.63,99520.632,61215.104,62210.894,222946.63,1624.981,83345.259,1910.757,4332.917,130864.302,868.414,73188.58,29886.201,29760.378,29709.768,0,50.61,0,247.058,-121.235,43302.379,45266.699,0,0,0,2000,43266.699,-1964.32,-1949.32,319859.587,44370.773,274534.076,0,453.908,500.83,319859.587,7198.427,368.282,9204.266,276925.102,26163.51,21534.204,18675.132,128.889,2004.14,0,2004.14,151.953,574.09,16256.169,15531.009,291.286,279.928,153.946,2623.831,799.748,373.364,0,963.399,74.74,0,1228.034,-397.135,-37.883,-209.326,0,0,-68.609,-102.501,343.879,401.905,56.949,37.18,0,-28.834,-51.268,-13.18,-58.873,13.965,6.109,-7.877,15.733,157.524,102.548,0,-14.928,0,69.904,0,315.207,50.943,130.023,0,0,0,142.778,0,0,0,0,0,-8.537,6336.893,110.317,4108.589,3683.736,295.993,103.156,0,25.704,1273.795,414.785,859.01,0,392.548,-419.654,0,871.298
10,2018,0,0,0,256622.753,26246.366,29459.684,27158.551,22948.817,2865.568,66.484,1277.682,15749.092,142266.16,0,0,2131.205,389.026,43918.119,861.218,40549.911,54416.681,4293.059,4198.617,94.442,5676.167,5515.346,160.821,0,2802.819,2970.855,0,256622.753,250019.193,1141.055,193.601,311.452,4957.452,256622.753,123168.464,56710.314,76743.975,256622.753,2153.888,91860.557,1289.46,4123.433,156251.371,944.044,75514.421,37850.913,37762.291,37659.18,0,50.459,0,226.441,-137.819,37663.508,40233.215,0,0,0,0,40233.215,-2569.707,0,349388.922,51792.625,296641.686,0,384.795,569.816,349388.922,8047.338,410.922,9060.143,302321.039,29549.48,26295.571,23287.663,187.751,1908.302,0,1908.302,156.509,755.346,18661.777,17673.78,182.755,626.87,178.372,2682.144,973.027,412.98,0,407.363,596.622,0,1382.046,-670.695,-44.411,-246.422,0,0,-59.901,-68.465,401.278,476.775,589.467,32.325,10.981,-65.6,-634.337,-8.333,0,0,0,0,0,21.223,67.672,0,-29.866,0,-16.583,0,932.383,0,190.376,0,0,0,760.654,0,0,0,0,0,-18.647,7837.83,0,4832.476,4271.097,323.908,211.562,0,25.909,1385.383,458.917,926.466,1007.026,437.518,21.114,0,154.313
10,2019,0,0,0,296029.774,28976.62,34333.655,26254.303,22291.058,2734.564,43.897,1184.784,15200.532,174700.949,0,0,2781.695,430.427,88220.01,1024.049,39634.084,42610.684,4887.179,4743.371,143.808,5764.212,5501.704,262.508,0,2340.325,3571.999,0,296029.774,289470.048,826.4,298.378,412.614,5022.334,296029.774,153783.211,60080.13,82166.433,296029.774,3440.932,102995.001,1517.423,4216.854,182944.083,915.481,76497.497,46786.631,46663.579,43913.27,0,2750.309,0,226.44,-103.388,29710.866,33647.189,0,0,0,0,33647.189,-3936.323,-3936.323,400844.38,67193.213,332573.736,0,489.416,588.015,400844.38,9061.339,402.66,11393.017,342912.035,37075.329,30476.971,27061.642,492.363,1937.261,0,1937.261,176.31,809.395,21296.283,20237.351,158.903,783.935,116.094,3322.99,1189.454,446.666,0,618.514,925.933,0,1622.876,-996.135,-36.712,-291.746,0,0,-51.756,-104.104,608.748,479.22,158.982,102.081,25.135,-30.355,-117.085,-9.23,0,0,0,0,0,72.764,48.03,0,-9.698,0,34.432,0,1421.187,251.457,164.833,0,0,0,1069.184,0,0,0,0,0,-64.287,9265.703,186.707,5465.357,4894.248,356.715,150.686,0,63.708,1609.952,544.864,1065.088,0,485.779,226.415,0,1291.493
10,2020,0,0,0,340268.127,32492.036,37399.731,21965.511,16974.414,3732.83,7.028,1251.239,15415.085,214500.969,0,0,3027.538,131.093,140668.721,1109.931,37855.377,31708.309,5590.008,5429.073,160.935,5777.217,5503.669,273.548,0,2743.467,4384.103,0,340268.127,333700.505,787.363,277.382,958.159,4544.718,340268.127,191202.601,53433.772,95631.754,340268.127,4293.052,123688.155,1454.83,845.194,208579.233,1407.663,75156.127,52203.433,52036.218,48986.06,0,3050.158,0,191.541,-24.326,22952.694,27322.052,0,0,0,0,27322.052,-4369.358,-4369.358,427971.85,80033.109,346477.663,0,592.339,868.739,427971.85,10990.711,521.729,14324.443,353507.055,48627.912,33587.667,30074.713,220.151,2204.157,0,2204.157,195.043,893.603,22061.113,20999.656,117.982,824.757,118.718,3744.015,1333.412,412.347,0,697.776,1288.505,0,1744.772,-1177.159,-32.305,-401.362,0,0,-44.872,-77.099,809.739,565.855,188.67,184.458,46.823,-111.811,-51.19,-13.066,0,0,0,0,0,94.043,56.779,0,-49.298,0,86.562,0,1123.732,119.533,107.811,0,0,0,953.879,0,0,0,0,0,-57.491,10894.615,172.625,5767.65,5180.595,364.084,165.059,0,57.912,1771.305,582.947,1188.358,0,530.452,1422.948,0,1229.635
10,2021,0,0,0,387929.596,40575.195,39402.127,26356.357,20361.197,4796.645,8.585,1189.93,20365.45,228478.606,0,0,3792.016,158.785,172655.821,1073.757,35799.595,14998.632,6689.869,6500.388,189.481,5836.328,5584.278,252.05,0,3892.422,5362.414,10970.828,387929.596,380621.807,1475.86,551.582,752.821,4527.526,387929.596,235947.599,49192.874,102789.123,387929.596,4580.59,151713.207,1881.015,369.648,227543.585,1841.551,69746.137,34039.001,34041.928,31122.542,0,2902.165,0,6.152,-9.079,35627.929,41650.354,17922.385,0,0,0,23727.969,-6022.425,-6022.425,427386.772,95975.596,329870.273,0,749.951,790.952,427386.772,5645.133,637.442,14394.651,343334.365,63375.181,29690.736,26677.776,149.922,1734.037,0,1734.037,258.295,870.706,17726.249,16499.277,107.621,1036.736,82.615,4342.519,1407.652,304.476,0,865.216,2025.608,0,1827.696,-1406.644,-30.714,-485.26,0,0,-43.824,-121.687,737.093,877.942,166.614,64.705,0,-293.817,-37.873,-5.702,-34.776,0,0,0,0,163.664,203.326,0,-47.408,0,7.746,0,457.106,0,176.907,0,0,0,688.291,0,0,0,-20.192,-368.577,-19.323,9749.916,197.471,6025.532,5408.656,360.594,201.388,0,54.894,1895.015,639.448,1255.567,1200.322,541.334,-109.758,0,0
10,2022,,,,438627.777,43657.534,39124.557,26377.009,19342.166,5713.791,11.315,1309.737,28447.719,273121.361,0,0,3205.641,137.337,212890.201,1121.513,94.44,55672.229,6864.774,6714.727,150.047,6058.652,5784.057,274.595,3629.882,5008.055,6338.234,0,438627.777,428847.741,5481.202,560.727,731.065,3007.042,438627.777,276127.585,48308.008,114192.184,438627.777,4996.292,171509.841,2428.453,4332.424,253063.345,2297.422,68800.687,27888.093,27890.168,22309.012,0,5450.746,0,6.171,-8.246,40912.594,55551.832,31037.245,0,3000,0,21514.587,-14639.238,-14639.238,454740.496,85825.175,367417.223,0,535.16,962.938,454740.496,10180.111,407.708,16494.562,376594.587,51063.528,37390.848,34218.975,444.486,1492.415,8.887,1483.528,336.344,898.628,20243.714,17737.343,417.289,1377.913,711.169,5194.08,1202.201,237.575,0,3019.954,0,0,3870.205,-2061.099,-36.101,-512.34,0,0,-100.654,-425.661,1062.244,1135.408,277.489,126.313,27.271,-46.544,-457.612,-0.081,0,0,0,0,0,-19.983,19.919,0,-40.736,0,0.834,0,2745.349,364.589,1984.218,0,0,0,525.396,0,0,0,-19.13,-29.875,-79.849,10920.717,263.071,6882.923,6273.445,369.543,186.399,0,53.536,2039.743,665.889,1373.854,1657.413,550.889,-473.322,0,0
10,2023,,,,482731.122,51532.76,42117.519,34582.449,25416.41,7704.296,6.13,1455.613,42913.19,273242.709,0,0,3180.71,140.563,211961.149,1123.089,153.92,56683.278,13958.765,13818.156,140.609,5855.065,5543.395,311.67,6301.208,5333.073,6894.384,0,482731.122,468241.583,3505.473,1490.299,4593.502,4900.265,482731.122,304684.402,53310.218,124736.502,482731.122,5111.492,202570.038,2101.651,4141.718,266367.847,2438.376,74635.845,22549.749,22556.35,17645.512,0,4900,0,6.185,-12.786,52086.096,66688.978,45456.081,0,4800,0,16432.897,-14602.882,-14602.882,510744.394,93525.247,415732.18,0,536.735,950.232,510744.394,6932.068,389.795,18714.71,417288.058,67419.763,55927.329,52018.902,821.192,1800.01,0,1800.01,485.199,802.026,33854.996,31474.025,378.523,1892.513,109.935,2617.903,1046.009,195.716,0,1826.531,796.01,0,2272.444,-2381.265,-32.836,-495.461,0,0,-148.764,-460.481,1099.548,1029.302,691.451,35.14,34.314,-42.451,-648.191,-0.017,0,0,0,0,0,33.817,46.7,0,-8.343,0,-4.54,0,326.573,0,2.966,0,0,0,442.481,0,0,0,-35.966,-23.489,-59.419,12889.906,283.395,6869.829,6226.526,397.101,156.942,0,89.26,2725.472,1148.589,1576.883,0,605.054,478.693,0,1927.463
10,2024,,,,539314.658,69097.075,52521.946,45877.087,36779.349,7456.339,0,1641.399,49700.537,262552.817,0,0,2826.55,213.85,199923.908,1298.71,901.257,57388.542,16028.359,15619.717,408.642,6786.97,6361.722,425.248,22455.686,6914.994,7379.187,0,539314.658,522224.177,4133.291,1459.877,2627.546,8869.767,539314.658,343508.42,58328.797,137477.441,539314.658,3709.844,237083.386,2691.031,284.091,292913.122,2633.184,85648.177,23542.839,23548.753,11639.439,0,11900,,6.215,-12.129,62105.338,75363.197,57915.187,0,2500,0,14948.01,-13257.859,-13257.859,566881.814,101706.34,99323.922,363997.692,608.62,1245.24,566881.814,14023.663,902.573,22521.639,460054.619,69379.32,49988.721,45033.727,1620.764,2174.192,0,2174.192,498.431,661.607,25457.023,22928.803,186.793,2013.349,328.078,2978.425,1252.064,178.477,0,1406.123,707.534,0,2577.039,-2044.325,-25.052,-517.343,0,0,-99.336,-456.756,1105.728,1149.014,652.601,51.866,0,-58.273,-654.912,-4.229,-30.339,0,0,0,0,55.547,57.923,0,-3.033,0,0.657,0,1.079,111.598,0,0,0,0,257.418,0,0,0,-65.616,-107.933,-194.388,13982.389,431.065,7419.16,6695.462,405.051,225.917,0,92.73,2728.479,980.725,1747.754,0,661.041,648.539,0,2094.105
11,2015,916.034,922.956,0,56558.835,1986.68,3795.381,4295.475,2124.555,2016.68,28.736,125.504,5000.975,35814.547,0,0,85.088,63.454,511.028,549.748,28172.385,6432.844,1229.317,1011.046,218.271,521.095,220.737,300.358,1557.967,1526.513,830.885,0,56558.835,54474.049,1187.695,288.405,335.861,272.825,56558.835,22060.108,20162.349,14336.378,56558.835,1637.677,25404.794,422.873,748.062,27588.435,756.994,21197.715,16573.239,16505.404,10109.405,0,210,6185.999,199.961,-132.126,4624.476,5011.604,0.012,0,1500,498.94,3012.652,-387.128,-383.388,74542.719,5613.538,68165.298,0,227.85,536.033,74542.719,7097.027,100.243,356.65,47878.74,19110.059,7922.478,5622.636,162.398,1659.779,37.05,1622.729,0,477.665,4677.768,3799.962,294.529,483.405,99.872,188.107,100.981,12.245,0,0.623,90.909,0,29.346,-34.87,-5.163,-2.032,-0.248,0,-0.1,-3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.571,0,0,0,0,0,78.663,0,0,0,0,0,-59.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2016,396.937,400,0,82224.372,2084.496,4387.144,7369.369,4571.492,2608.913,103.309,85.655,9059.197,45499.636,0,0,68.974,82.933,468.166,585.454,36063.574,8230.535,2662.719,2256.132,406.587,518.304,155.806,362.498,4679.177,4534.253,1430.077,0,82224.372,79734.077,1291.514,376.621,460.699,361.461,82224.372,34052.485,29487.894,18683.993,82224.372,2901.264,40043.287,332.24,906.878,36729.422,1311.281,34261.091,23902.918,23412.661,18153.613,0,0,5259.048,854.692,-364.435,10358.173,11020.813,5772.021,0,3019.708,0,2229.084,-662.64,-661.141,103299.771,9813.269,22874.767,70191.17,191.47,229.095,103299.771,4511.634,71.506,1111.396,66606.573,30998.662,11321.302,8988.316,156.845,1663.479,0,1663.479,0,512.662,6643.222,5277.393,246.132,914.654,205.043,118.224,115.093,11.634,0,0.024,0,0,40.569,-37.001,-5.546,-2.373,-0.185,0,-0.026,-3.965,209.284,3536.281,240.106,488.957,0,-3474.35,-94.835,-486.875,0,0,0,0,0,151.159,397.435,0,-16.208,0,-232.309,2.241,166.691,89.342,19.756,0,0,0,86.021,0,0,0,0,0,-28.428,3276.988,2.818,1467.206,1319.385,114.435,0,0,33.386,485.936,116.835,369.101,1192.435,84.241,44.352,0,0
